Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	30	6651.2	6684.7	33.5	-	-	1569.4	931.6	1499.7	900.1	1.8	2576.0	2295.1	-5719.5	52.3	96.5	59.9	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	31	6725.8	6757.9	32.1	-	-	1456.1	923.5	1408.8	891.5	1.3	1928.2	2727.0	-2461.7	39.8	73.7	46.6	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	32	6792.7	6831.7	39.0	-	-	1389.1	877.9	1323.0	831.1	1.7	2338.9	3830.6	-3189.0	44.7	88.2	37.9	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	23	6831.7	6935.4	103.7	1316.1	829.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	33	6935.4	6962.0	26.5	-	-	1300.2	823.6	1261.0	811.5	0.9	1209.4	1815.5	-1850.5	32.9	51.4	65.2	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	34	7000.8	7031.6	30.9	-	-	1240.3	800.5	1237.0	835.1	0.9	1016.3	1617.8	-1346.7	30.6	51.3	69.7	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	10	7022.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	35	7077.7	7123.2	45.5	-	-	1242.8	853.1	1198.5	828.2	1.4	783.5	1256.4	-1007.7	31.4	49.4	20.9	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	36	7131.0	7223.4	92.5	-	-	1190.6	835.6	1172.5	1008.2	9.0	5018.2	13031.7	-10793.9	97.4	306.2	65.8	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	37	7258.4	7334.3	76.0	-	-	1177.3	996.2	1094.6	947.8	2.4	472.9	980.3	-813.2	32.0	44.8	56.3	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	38	7334.3	7396.5	62.1	-	-	1094.6	947.8	1078.8	805.9	3.2	1739.8	2797.8	-2535.0	51.5	95.0	48.0	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	24	7396.5	7496.2	99.8	1061.4	808.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	39	7496.2	7543.4	47.2	-	-	1046.7	787.4	1068.8	911.3	2.9	3409.3	5626.9	-5032.8	61.1	142.2	37.2	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	25	7543.4	7720.0	176.6	1078.4	907.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2249591.1	08:58:10:671	P04-Kuba-scrrec2.mkv	P04-Kuba	40	7720.0	7744.6	24.6	-	-	1083.1	923.7	1081.7	894.4	0.7	794.0	910.0	-1205.7	26.7	40.7	61.9	-	-	-
