,ind,Zoom_level,Duration,Longitude,Latitude,Sync_time
73,73,15.0,111.1,19.05984211024975,47.4789261973823,21153.8
74,74,15.0,152.3,19.065944670351136,47.47800673785986,21342.2
75,75,15.0,241.5,19.067782402687808,47.47184187243185,21535.8
76,76,15.0,296.6,19.06117343940848,47.47296159691892,21818.2
77,77,15.0,190.9,19.0749707231377,47.47073662876101,22179.0
78,78,15.0,66.2,19.076756000482305,47.469584943066735,22606.9
79,79,15.0,166.2,19.07318973627996,47.47216676782953,22750.9
80,80,15.0,64.9,19.07064819624226,47.476977816534905,22946.8
81,81,15.0,284.2,19.070776942280162,47.47129815321527,23076.0
82,82,15.0,321.2,19.063331129754445,47.47623235929585,23415.7
83,83,15.0,76.0,19.062082288995782,47.476255563984836,23781.1
84,84,15.0,106.0,19.06222820221981,47.475805964451375,23898.8
85,85,15.0,155.7,19.057121276049426,47.484220090625904,24080.3
86,86,15.0,589.4,19.054868220386027,47.48298169452134,24260.4
87,87,15.0,170.9,19.054387570606654,47.48290048757671,24913.1
88,88,15.0,252.4,19.05127620802384,47.48606167902931,25151.8
89,89,15.0,818.3,19.054233076408888,47.48262496187787,25453.8
90,90,15.0,115.2,19.055039881769893,47.48219861891023,26381.1
91,91,15.0,659.2,19.054915426218862,47.48379956138468,26519.5
92,92,15.0,141.4,19.052074432411136,47.48665909313045,27231.5
93,93,15.0,274.7,19.04841804441066,47.487424702883594,27409.7
94,94,15.0,196.7,19.06749391831348,47.48158955203164,27741.8
95,95,15.0,199.9,19.06996155070674,47.48173746821469,27978.8
96,96,15.0,173.8,19.06374311602801,47.4763889938458,28221.6
97,97,15.0,166.7,19.06033992699714,47.476133738810766,28473.7
98,98,15.0,105.4,19.055820944209763,47.48905448532895,28757.7
99,99,15.0,130.4,19.059584617955814,47.487546503647664,28902.0
100,100,15.0,144.3,19.05600547705421,47.487996002716535,29085.2
101,101,15.0,159.3,19.05385112878203,47.48587317294631,29301.0
102,102,15.0,93.0,19.05391550180097,47.48625018443584,29491.1
103,103,15.0,606.9,19.048675536486485,47.48357334461641,29624.2
104,104,15.0,140.6,19.048787117957612,47.483309422347084,30264.2
105,105,15.0,807.2,19.06130981276833,47.49007814786816,30486.4
106,106,15.0,331.9,19.058593274622442,47.491819635503845,31337.2
107,107,15.0,164.8,19.056790830091735,47.489644762623136,31721.4
108,108,15.0,242.9,19.05416440777519,47.491576055281854,31942.4
109,109,15.0,159.6,19.04825925721751,47.49480341525315,32290.4
110,110,15.0,240.3,19.050726889610743,47.496946179975005,32494.5
111,111,15.0,273.0,19.04823350905767,47.501686627847015,32785.9
112,112,16.0,163.3,19.04768419313581,47.499678626338714,33110.8
113,113,16.0,242.4,19.04576587664711,47.49923357612325,33325.9
114,114,16.0,228.4,19.04386472734451,47.499555404393014,33601.8
115,115,16.0,231.7,19.049915791126242,47.49514531785197,33885.2
116,116,16.0,1090.0,19.048531771218716,47.49541642869764,34142.7
117,117,16.0,459.1,19.04639887800015,47.49545557308014,35269.3
118,118,16.0,185.7,19.045469761021835,47.496232651655234,35770.1
119,119,16.0,182.5,19.04329824425385,47.49500903762508,35995.6
120,120,16.0,144.9,19.047231435450026,47.499417685405575,36236.7
121,121,16.0,156.1,19.046083449945353,47.500428099650605,36425.2
122,122,16.0,1010.6,19.04489898613466,47.500525225681436,36632.5
123,123,16.0,266.1,19.050877093304337,47.50141529999951,37798.2
124,124,16.0,566.7,19.04580664674963,47.498637754395865,38122.9
125,125,16.0,292.3,19.04344201092478,47.49959744476557,38744.6
126,126,16.0,203.4,19.041697502373044,47.49731851356341,39074.0
127,127,16.0,142.7,19.040491580889377,47.49724022754678,39331.3
128,128,16.0,461.3,19.049308537933012,47.49728516941886,39526.5
129,129,16.0,101.7,19.04718208306409,47.497435941484596,40043.9
130,130,16.0,237.9,19.046937465068197,47.49546717118067,40227.9
131,131,16.0,186.9,19.045798063156592,47.49596299532554,40501.8
132,132,16.0,373.5,19.044633388613462,47.49685732392332,40714.7
133,133,16.0,347.2,19.041504860154227,47.49886518394543,41191.2
134,134,16.0,228.0,19.050969839183935,47.497841692241224,41628.2
135,135,16.0,463.0,19.04931759836412,47.49846216855871,41902.6
136,136,16.0,130.3,19.05127883019879,47.497476362055814,42441.2
137,137,16.0,573.6,19.04674649257135,47.49771925648958,42614.5
138,138,16.0,157.4,19.04451084177263,47.50355308999919,43224.0
139,139,16.0,145.4,19.043032407580135,47.5052925346985,43429.1
140,140,16.0,177.5,19.04275560307476,47.506866682554794,43626.9
141,141,16.0,301.5,19.039253711891376,47.50677971429687,43849.2
142,142,16.0,472.1,19.04310321763904,47.507001482892846,44199.9
143,143,16.0,134.9,19.038028477978134,47.50826685176026,44758.0
144,144,16.0,180.4,19.036605834521186,47.50843063704197,44941.3
145,145,16.0,370.5,19.046006440531958,47.50743487180409,45172.1
146,146,16.0,92.2,19.04359555259189,47.50928690783389,45591.2
147,147,16.0,210.4,19.03840279572957,47.510610195849466,45764.8
148,148,16.0,140.2,19.037188290652814,47.51055367061845,46013.1
149,149,16.0,108.9,19.03580641729841,47.51065947419499,46194.4
150,150,16.0,182.9,19.037484407587737,47.51142328418187,46336.3
151,151,16.0,161.2,19.04475855872959,47.51157981291607,46563.3
152,152,16.0,445.5,19.04662108448274,47.51155807281745,46749.0
153,153,17.0,106.6,19.04169261445386,47.510929766411955,47251.7
154,154,17.0,799.0,19.0406401158559,47.51125224747841,47390.0
155,155,17.0,192.8,19.040420174707812,47.50861146783684,48275.9
156,156,17.0,153.0,19.045246004576274,47.508917294988166,48578.3
157,157,17.0,287.2,19.044441342494178,47.509468069090225,48787.8
158,158,17.0,346.7,19.044546484960847,47.50740481049936,49122.0
159,159,17.0,573.4,19.04044914204246,47.50720768417374,49528.6
160,160,17.0,392.0,19.04035150989233,47.50642352017959,50138.8
161,161,17.0,163.4,19.04116797408746,47.50656991774615,50566.2
162,162,17.0,295.3,19.046368241921133,47.506144494152565,50794.3
