RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
1083413.3	08:38:44:483	P01-Honza-scrrec.mkv	P01-Honza	1024.0	602.0	-	-	-	-	-	-
1083418.9	08:38:44:489	P01-Honza-scrrec.mkv	P01-Honza	1027.6	603.8	-	-	-	-	-	-
1083422.7	08:38:44:493	P01-Honza-scrrec.mkv	P01-Honza	1012.2	606.3	-	-	-	-	-	-
1083426.7	08:38:44:497	P01-Honza-scrrec.mkv	P01-Honza	986.5	599.8	-	-	-	-	-	-
1083430.8	08:38:44:501	P01-Honza-scrrec.mkv	P01-Honza	967.3	596.1	-	-	-	-	-	-
1083436.6	08:38:44:506	P01-Honza-scrrec.mkv	P01-Honza	949.9	588.0	-	-	-	-	-	-
1083440.4	08:38:44:510	P01-Honza-scrrec.mkv	P01-Honza	944.1	578.1	-	-	-	-	-	-
1083444.3	08:38:44:514	P01-Honza-scrrec.mkv	P01-Honza	940.1	577.8	-	-	-	-	-	-
1083448.4	08:38:44:518	P01-Honza-scrrec.mkv	P01-Honza	922.9	563.0	-	-	-	-	-	-
1083454.1	08:38:44:524	P01-Honza-scrrec.mkv	P01-Honza	923.8	553.9	-	-	-	-	-	-
1083459.8	08:38:44:530	P01-Honza-scrrec.mkv	P01-Honza	921.3	555.5	-	-	-	-	-	-
1083463.8	08:38:44:534	P01-Honza-scrrec.mkv	P01-Honza	914.9	551.8	-	-	-	-	-	-
1083467.6	08:38:44:537	P01-Honza-scrrec.mkv	P01-Honza	906.5	551.4	-	-	-	-	-	-
1083473.4	08:38:44:543	P01-Honza-scrrec.mkv	P01-Honza	895.0	547.6	-	-	-	-	-	-
1083479.0	08:38:44:549	P01-Honza-scrrec.mkv	P01-Honza	873.6	541.7	-	-	-	-	-	-
1083482.8	08:38:44:553	P01-Honza-scrrec.mkv	P01-Honza	857.5	539.8	-	-	-	-	-	-
1083486.7	08:38:44:557	P01-Honza-scrrec.mkv	P01-Honza	841.5	532.2	-	-	-	-	-	-
1083492.4	08:38:44:562	P01-Honza-scrrec.mkv	P01-Honza	828.1	529.0	-	-	-	-	-	-
1083496.3	08:38:44:566	P01-Honza-scrrec.mkv	P01-Honza	817.3	519.9	-	-	-	-	-	-
1083500.3	08:38:44:570	P01-Honza-scrrec.mkv	P01-Honza	828.4	523.4	-	-	-	-	-	-
1083504.2	08:38:44:574	P01-Honza-scrrec.mkv	P01-Honza	828.9	524.0	-	-	-	-	-	-
1083510.0	08:38:44:580	P01-Honza-scrrec.mkv	P01-Honza	820.1	521.5	-	-	-	-	-	-
1083515.5	08:38:44:585	P01-Honza-scrrec.mkv	P01-Honza	821.5	514.5	-	-	-	-	-	-
1083519.5	08:38:44:589	P01-Honza-scrrec.mkv	P01-Honza	819.7	517.3	-	-	-	-	-	-
1083523.3	08:38:44:593	P01-Honza-scrrec.mkv	P01-Honza	820.1	512.2	-	-	-	-	-	-
1083527.3	08:38:44:597	P01-Honza-scrrec.mkv	P01-Honza	817.4	511.1	-	-	-	-	-	-
1083531.2	08:38:44:601	P01-Honza-scrrec.mkv	P01-Honza	821.6	509.7	-	-	-	-	-	-
1083535.2	08:38:44:605	P01-Honza-scrrec.mkv	P01-Honza	819.9	509.6	-	-	-	-	-	-
1083539.4	08:38:44:609	P01-Honza-scrrec.mkv	P01-Honza	819.2	510.6	-	-	-	-	-	-
1083543.4	08:38:44:613	P01-Honza-scrrec.mkv	P01-Honza	823.3	514.4	-	-	-	-	-	-
1083547.3	08:38:44:617	P01-Honza-scrrec.mkv	P01-Honza	821.9	508.5	-	-	-	-	-	-
1083551.4	08:38:44:621	P01-Honza-scrrec.mkv	P01-Honza	816.8	510.9	-	-	-	-	-	-
1083555.3	08:38:44:625	P01-Honza-scrrec.mkv	P01-Honza	820.4	510.4	-	-	-	-	-	-
1083560.9	08:38:44:631	P01-Honza-scrrec.mkv	P01-Honza	819.4	514.1	-	-	-	-	-	-
1083564.9	08:38:44:635	P01-Honza-scrrec.mkv	P01-Honza	821.5	508.5	-	-	-	-	-	-
1083568.9	08:38:44:639	P01-Honza-scrrec.mkv	P01-Honza	819.1	508.5	-	-	-	-	-	-
1083572.8	08:38:44:643	P01-Honza-scrrec.mkv	P01-Honza	820.5	517.7	-	-	-	-	-	-
1083578.5	08:38:44:648	P01-Honza-scrrec.mkv	P01-Honza	821.8	508.5	-	-	-	-	-	-
1083584.1	08:38:44:654	P01-Honza-scrrec.mkv	P01-Honza	821.3	510.1	-	-	-	-	-	-
1083590.3	08:38:44:660	P01-Honza-scrrec.mkv	P01-Honza	823.1	509.5	-	-	-	-	-	-
1083596.1	08:38:44:666	P01-Honza-scrrec.mkv	P01-Honza	818.7	511.1	-	-	-	-	-	-
1083599.9	08:38:44:670	P01-Honza-scrrec.mkv	P01-Honza	820.9	510.6	-	-	-	-	-	-
1083603.7	08:38:44:674	P01-Honza-scrrec.mkv	P01-Honza	822.5	513.2	-	-	-	-	-	-
1083607.7	08:38:44:678	P01-Honza-scrrec.mkv	P01-Honza	822.1	511.6	-	-	-	-	-	-
1083613.4	08:38:44:683	P01-Honza-scrrec.mkv	P01-Honza	819.4	503.7	-	-	-	-	-	-
1083617.2	08:38:44:687	P01-Honza-scrrec.mkv	P01-Honza	819.6	508.7	-	-	-	-	-	-
1083621.0	08:38:44:691	P01-Honza-scrrec.mkv	P01-Honza	820.3	509.0	-	-	-	-	-	-
1083624.9	08:38:44:695	P01-Honza-scrrec.mkv	P01-Honza	825.1	502.6	-	-	-	-	-	-
1083630.7	08:38:44:701	P01-Honza-scrrec.mkv	P01-Honza	821.2	511.5	-	-	-	-	-	-
1083634.7	08:38:44:705	P01-Honza-scrrec.mkv	P01-Honza	826.1	501.4	-	-	-	-	-	-
1083638.7	08:38:44:708	P01-Honza-scrrec.mkv	P01-Honza	826.7	499.0	-	-	-	-	-	-
1083644.6	08:38:44:714	P01-Honza-scrrec.mkv	P01-Honza	820.0	497.1	-	-	-	-	-	-
1083650.7	08:38:44:721	P01-Honza-scrrec.mkv	P01-Honza	790.7	534.1	-	-	-	-	-	-
1083654.5	08:38:44:724	P01-Honza-scrrec.mkv	P01-Honza	724.1	627.6	-	-	-	-	-	-
1083658.3	08:38:44:728	P01-Honza-scrrec.mkv	P01-Honza	644.1	643.6	-	-	-	-	-	-
1083664.5	08:38:44:734	P01-Honza-scrrec.mkv	P01-Honza	560.7	708.9	-	-	-	-	-	-
1083668.7	08:38:44:739	P01-Honza-scrrec.mkv	P01-Honza	518.3	676.2	-	-	-	-	-	-
1083672.5	08:38:44:742	P01-Honza-scrrec.mkv	P01-Honza	491.6	698.5	-	-	-	-	-	-
1083676.3	08:38:44:746	P01-Honza-scrrec.mkv	P01-Honza	457.0	710.2	-	-	-	-	-	-
1083680.6	08:38:44:750	P01-Honza-scrrec.mkv	P01-Honza	435.7	716.6	-	-	-	-	-	-
1083684.7	08:38:44:755	P01-Honza-scrrec.mkv	P01-Honza	427.5	747.2	-	-	-	-	-	-
1083688.6	08:38:44:758	P01-Honza-scrrec.mkv	P01-Honza	424.1	728.7	-	-	-	-	-	-
1083692.4	08:38:44:762	P01-Honza-scrrec.mkv	P01-Honza	431.4	732.5	-	-	-	-	-	-
1083697.2	08:38:44:767	P01-Honza-scrrec.mkv	P01-Honza	428.0	736.6	-	-	-	-	-	-
1083702.9	08:38:44:773	P01-Honza-scrrec.mkv	P01-Honza	428.0	736.4	-	-	-	-	-	-
1083708.7	08:38:44:779	P01-Honza-scrrec.mkv	P01-Honza	417.9	731.1	-	-	-	-	-	-
1083712.5	08:38:44:782	P01-Honza-scrrec.mkv	P01-Honza	422.4	730.1	-	-	-	-	-	-
1083716.5	08:38:44:786	P01-Honza-scrrec.mkv	P01-Honza	413.8	733.9	-	-	-	-	-	-
1083722.2	08:38:44:792	P01-Honza-scrrec.mkv	P01-Honza	418.3	726.6	-	-	-	-	-	-
1083725.9	08:38:44:796	P01-Honza-scrrec.mkv	P01-Honza	416.9	736.7	-	-	-	-	-	-
1083729.7	08:38:44:800	P01-Honza-scrrec.mkv	P01-Honza	416.2	738.7	-	-	-	-	-	-
1083733.7	08:38:44:804	P01-Honza-scrrec.mkv	P01-Honza	418.0	733.4	-	-	-	-	-	-
1083739.6	08:38:44:809	P01-Honza-scrrec.mkv	P01-Honza	416.6	733.1	-	-	-	-	-	-
1083743.4	08:38:44:813	P01-Honza-scrrec.mkv	P01-Honza	414.7	736.0	-	-	-	-	-	-
1083747.1	08:38:44:817	P01-Honza-scrrec.mkv	P01-Honza	414.5	736.2	-	-	-	-	-	-
1083751.0	08:38:44:821	P01-Honza-scrrec.mkv	P01-Honza	412.6	738.0	-	-	-	-	-	-
1083755.1	08:38:44:825	P01-Honza-scrrec.mkv	P01-Honza	414.8	737.6	-	-	-	-	-	-
1083760.0	08:38:44:830	P01-Honza-scrrec.mkv	P01-Honza	417.2	741.3	-	-	-	-	-	-
1083763.8	08:38:44:834	P01-Honza-scrrec.mkv	P01-Honza	418.7	741.4	-	-	-	-	-	-
1083769.5	08:38:44:839	P01-Honza-scrrec.mkv	P01-Honza	421.1	742.9	-	-	-	-	-	-
1083775.4	08:38:44:845	P01-Honza-scrrec.mkv	P01-Honza	419.2	743.6	-	-	-	-	-	-
1083781.1	08:38:44:851	P01-Honza-scrrec.mkv	P01-Honza	419.2	742.1	-	-	-	-	-	-
1083784.9	08:38:44:855	P01-Honza-scrrec.mkv	P01-Honza	422.8	745.3	-	-	-	-	-	-
1083790.8	08:38:44:861	P01-Honza-scrrec.mkv	P01-Honza	420.2	744.8	-	-	-	-	-	-
1083794.9	08:38:44:865	P01-Honza-scrrec.mkv	P01-Honza	421.7	745.3	-	-	-	-	-	-
1083798.6	08:38:44:868	P01-Honza-scrrec.mkv	P01-Honza	427.3	743.5	-	-	-	-	-	-
1083802.6	08:38:44:872	P01-Honza-scrrec.mkv	P01-Honza	427.5	745.6	-	-	-	-	-	-
1083808.4	08:38:44:878	P01-Honza-scrrec.mkv	P01-Honza	430.7	746.2	-	-	-	-	-	-
1083812.6	08:38:44:882	P01-Honza-scrrec.mkv	P01-Honza	428.1	742.2	-	-	-	-	-	-
1083816.3	08:38:44:886	P01-Honza-scrrec.mkv	P01-Honza	424.5	741.3	-	-	-	-	-	-
1083820.0	08:38:44:890	P01-Honza-scrrec.mkv	P01-Honza	428.9	744.9	-	-	-	-	-	-
1083825.8	08:38:44:896	P01-Honza-scrrec.mkv	P01-Honza	431.3	747.5	-	-	-	-	-	-
1083831.6	08:38:44:901	P01-Honza-scrrec.mkv	P01-Honza	428.3	751.0	-	-	-	-	-	-
1083835.4	08:38:44:905	P01-Honza-scrrec.mkv	P01-Honza	432.4	748.6	-	-	-	-	-	-
1083839.0	08:38:44:909	P01-Honza-scrrec.mkv	P01-Honza	427.5	751.6	-	-	-	-	-	-
1083844.7	08:38:44:914	P01-Honza-scrrec.mkv	P01-Honza	422.7	763.8	-	-	-	-	-	-
1083850.3	08:38:44:920	P01-Honza-scrrec.mkv	P01-Honza	408.3	829.0	-	-	-	-	-	-
1083854.2	08:38:44:924	P01-Honza-scrrec.mkv	P01-Honza	403.8	855.8	-	-	-	-	-	-
1083857.9	08:38:44:928	P01-Honza-scrrec.mkv	P01-Honza	408.5	872.8	-	-	-	-	-	-
1083863.7	08:38:44:934	P01-Honza-scrrec.mkv	P01-Honza	408.1	860.3	-	-	-	-	-	-
1083867.7	08:38:44:938	P01-Honza-scrrec.mkv	P01-Honza	399.4	852.4	-	-	-	-	-	-
1083871.5	08:38:44:941	P01-Honza-scrrec.mkv	P01-Honza	402.9	850.7	-	-	-	-	-	-
1083875.1	08:38:44:945	P01-Honza-scrrec.mkv	P01-Honza	400.9	836.2	-	-	-	-	-	-
1083880.9	08:38:44:951	P01-Honza-scrrec.mkv	P01-Honza	397.2	846.5	-	-	-	-	-	-
1083885.0	08:38:44:955	P01-Honza-scrrec.mkv	P01-Honza	393.2	856.3	-	-	-	-	-	-
1083888.7	08:38:44:959	P01-Honza-scrrec.mkv	P01-Honza	386.4	855.8	-	-	-	-	-	-
1083894.2	08:38:44:964	P01-Honza-scrrec.mkv	P01-Honza	387.9	855.8	-	-	-	-	-	-
1083900.1	08:38:44:970	P01-Honza-scrrec.mkv	P01-Honza	390.0	851.9	-	-	-	-	-	-
1083905.9	08:38:44:976	P01-Honza-scrrec.mkv	P01-Honza	390.8	847.7	-	-	-	-	-	-
1083909.8	08:38:44:980	P01-Honza-scrrec.mkv	P01-Honza	390.4	847.4	-	-	-	-	-	-
1083913.6	08:38:44:983	P01-Honza-scrrec.mkv	P01-Honza	388.7	848.4	-	-	-	-	-	-
1083919.4	08:38:44:989	P01-Honza-scrrec.mkv	P01-Honza	387.0	855.8	-	-	-	-	-	-
1083923.4	08:38:44:993	P01-Honza-scrrec.mkv	P01-Honza	388.4	852.9	-	-	-	-	-	-
1083927.2	08:38:44:997	P01-Honza-scrrec.mkv	P01-Honza	384.9	854.4	-	-	-	-	-	-
1083930.9	08:38:45:001	P01-Honza-scrrec.mkv	P01-Honza	383.7	856.4	-	-	-	-	-	-
1083936.6	08:38:45:006	P01-Honza-scrrec.mkv	P01-Honza	387.8	856.9	-	-	-	-	-	-
1083940.5	08:38:45:010	P01-Honza-scrrec.mkv	P01-Honza	389.1	863.3	-	-	-	-	-	-
1083944.1	08:38:45:014	P01-Honza-scrrec.mkv	P01-Honza	388.3	864.3	-	-	-	-	-	-
1083948.4	08:38:45:018	P01-Honza-scrrec.mkv	P01-Honza	387.3	856.0	-	-	-	-	-	-
1083952.4	08:38:45:022	P01-Honza-scrrec.mkv	P01-Honza	387.2	862.7	-	-	-	-	-	-
1083956.4	08:38:45:026	P01-Honza-scrrec.mkv	P01-Honza	387.6	861.6	-	-	-	-	-	-
1083960.4	08:38:45:030	P01-Honza-scrrec.mkv	P01-Honza	387.9	862.0	-	-	-	-	-	-
1083964.4	08:38:45:034	P01-Honza-scrrec.mkv	P01-Honza	386.6	858.2	-	-	-	-	-	-
1083968.5	08:38:45:038	P01-Honza-scrrec.mkv	P01-Honza	384.4	856.3	-	-	-	-	-	-
1083974.3	08:38:45:044	P01-Honza-scrrec.mkv	P01-Honza	384.2	855.6	-	-	-	-	-	-
1083979.8	08:38:45:050	P01-Honza-scrrec.mkv	P01-Honza	387.7	856.1	-	-	-	-	-	-
1083983.7	08:38:45:054	P01-Honza-scrrec.mkv	P01-Honza	386.1	853.6	-	-	-	-	-	-
1083987.6	08:38:45:057	P01-Honza-scrrec.mkv	P01-Honza	383.7	850.9	-	-	-	-	-	-
1083993.5	08:38:45:063	P01-Honza-scrrec.mkv	P01-Honza	382.4	848.5	-	-	-	-	-	-
1083997.3	08:38:45:067	P01-Honza-scrrec.mkv	P01-Honza	383.3	849.7	-	-	-	-	-	-
1084001.2	08:38:45:071	P01-Honza-scrrec.mkv	P01-Honza	381.0	851.2	-	-	-	-	-	-
1084005.0	08:38:45:075	P01-Honza-scrrec.mkv	P01-Honza	383.2	853.7	-	-	-	-	-	-
1084009.0	08:38:45:079	P01-Honza-scrrec.mkv	P01-Honza	378.7	850.5	-	-	-	-	-	-
1084013.0	08:38:45:083	P01-Honza-scrrec.mkv	P01-Honza	379.2	853.4	-	-	-	-	-	-
1084017.1	08:38:45:087	P01-Honza-scrrec.mkv	P01-Honza	378.7	852.5	-	-	-	-	-	-
1084020.9	08:38:45:091	P01-Honza-scrrec.mkv	P01-Honza	380.1	854.3	-	-	-	-	-	-
1084025.0	08:38:45:095	P01-Honza-scrrec.mkv	P01-Honza	380.3	856.8	-	-	-	-	-	-
1084028.9	08:38:45:099	P01-Honza-scrrec.mkv	P01-Honza	378.6	851.1	-	-	-	-	-	-
1084032.7	08:38:45:103	P01-Honza-scrrec.mkv	P01-Honza	378.9	856.2	-	-	-	-	-	-
1084036.7	08:38:45:107	P01-Honza-scrrec.mkv	P01-Honza	378.4	857.4	-	-	-	-	-	-
1084040.7	08:38:45:111	P01-Honza-scrrec.mkv	P01-Honza	377.7	855.6	-	-	-	-	-	-
1084044.6	08:38:45:114	P01-Honza-scrrec.mkv	P01-Honza	378.4	857.9	-	-	-	-	-	-
1084050.2	08:38:45:120	P01-Honza-scrrec.mkv	P01-Honza	378.9	856.3	-	-	-	-	-	-
1084054.3	08:38:45:124	P01-Honza-scrrec.mkv	P01-Honza	379.2	857.2	-	-	-	-	-	-
1084058.2	08:38:45:128	P01-Honza-scrrec.mkv	P01-Honza	378.4	856.1	-	-	-	-	-	-
1084062.0	08:38:45:132	P01-Honza-scrrec.mkv	P01-Honza	381.1	853.7	-	-	-	-	-	-
1084067.6	08:38:45:137	P01-Honza-scrrec.mkv	P01-Honza	381.1	855.7	-	-	-	-	-	-
1084072.3	08:38:45:142	P01-Honza-scrrec.mkv	P01-Honza	378.2	855.1	-	-	-	-	-	-
1084076.0	08:38:45:146	P01-Honza-scrrec.mkv	P01-Honza	381.5	853.1	-	-	-	-	-	-
1084081.5	08:38:45:151	P01-Honza-scrrec.mkv	P01-Honza	377.3	855.3	-	-	-	-	-	-
1084087.3	08:38:45:157	P01-Honza-scrrec.mkv	P01-Honza	377.3	816.5	-	-	-	-	-	-
1084093.3	08:38:45:163	P01-Honza-scrrec.mkv	P01-Honza	366.3	757.9	-	-	-	-	-	-
1084097.4	08:38:45:167	P01-Honza-scrrec.mkv	P01-Honza	355.7	742.4	-	-	-	-	-	-
1084103.0	08:38:45:173	P01-Honza-scrrec.mkv	P01-Honza	310.6	749.3	-	-	-	-	-	-
1084106.8	08:38:45:177	P01-Honza-scrrec.mkv	P01-Honza	284.6	738.3	-	-	-	-	-	-
1084110.8	08:38:45:181	P01-Honza-scrrec.mkv	P01-Honza	257.2	733.5	-	-	-	-	-	-
1084115.2	08:38:45:185	P01-Honza-scrrec.mkv	P01-Honza	261.3	725.6	-	-	-	-	-	-
1084120.9	08:38:45:191	P01-Honza-scrrec.mkv	P01-Honza	263.1	718.6	-	-	-	-	-	-
1084124.7	08:38:45:195	P01-Honza-scrrec.mkv	P01-Honza	263.5	714.4	-	-	-	-	-	-
1084128.6	08:38:45:198	P01-Honza-scrrec.mkv	P01-Honza	259.2	719.9	-	-	-	-	-	-
1084132.6	08:38:45:202	P01-Honza-scrrec.mkv	P01-Honza	263.6	716.1	-	-	-	-	-	-
1084136.5	08:38:45:206	P01-Honza-scrrec.mkv	P01-Honza	261.0	718.5	-	-	-	-	-	-
1084142.1	08:38:45:212	P01-Honza-scrrec.mkv	P01-Honza	268.5	718.0	-	-	-	-	-	-
1084146.2	08:38:45:216	P01-Honza-scrrec.mkv	P01-Honza	262.0	716.7	-	-	-	-	-	-
1084150.2	08:38:45:220	P01-Honza-scrrec.mkv	P01-Honza	258.7	714.2	-	-	-	-	-	-
1084156.1	08:38:45:226	P01-Honza-scrrec.mkv	P01-Honza	259.9	712.2	-	-	-	-	-	-
1084161.7	08:38:45:232	P01-Honza-scrrec.mkv	P01-Honza	260.2	707.5	-	-	-	-	-	-
1084165.6	08:38:45:235	P01-Honza-scrrec.mkv	P01-Honza	259.3	710.7	-	-	-	-	-	-
1084169.5	08:38:45:239	P01-Honza-scrrec.mkv	P01-Honza	260.7	712.1	-	-	-	-	-	-
1084175.0	08:38:45:245	P01-Honza-scrrec.mkv	P01-Honza	260.7	712.2	-	-	-	-	-	-
1084178.9	08:38:45:249	P01-Honza-scrrec.mkv	P01-Honza	262.7	711.5	-	-	-	-	-	-
1084182.8	08:38:45:253	P01-Honza-scrrec.mkv	P01-Honza	263.2	713.9	-	-	-	-	-	-
1084186.8	08:38:45:257	P01-Honza-scrrec.mkv	P01-Honza	262.3	714.1	-	-	-	-	-	-
1084192.6	08:38:45:262	P01-Honza-scrrec.mkv	P01-Honza	261.6	712.7	-	-	-	-	-	-
1084196.5	08:38:45:266	P01-Honza-scrrec.mkv	P01-Honza	260.5	714.1	-	-	-	-	-	-
1084200.6	08:38:45:270	P01-Honza-scrrec.mkv	P01-Honza	262.2	714.0	-	-	-	-	-	-
1084206.2	08:38:45:276	P01-Honza-scrrec.mkv	P01-Honza	262.0	715.8	-	-	-	-	-	-
1084210.3	08:38:45:280	P01-Honza-scrrec.mkv	P01-Honza	263.0	717.7	-	-	-	-	-	-
1084214.2	08:38:45:284	P01-Honza-scrrec.mkv	P01-Honza	265.0	719.1	-	-	-	-	-	-
1084218.2	08:38:45:288	P01-Honza-scrrec.mkv	P01-Honza	267.7	718.4	-	-	-	-	-	-
1084222.3	08:38:45:292	P01-Honza-scrrec.mkv	P01-Honza	267.9	718.5	-	-	-	-	-	-
1084228.4	08:38:45:298	P01-Honza-scrrec.mkv	P01-Honza	266.1	717.3	-	-	-	-	-	-
1084233.1	08:38:45:303	P01-Honza-scrrec.mkv	P01-Honza	264.8	717.9	-	-	-	-	-	-
1084237.2	08:38:45:307	P01-Honza-scrrec.mkv	P01-Honza	268.5	716.7	-	-	-	-	-	-
1084243.1	08:38:45:313	P01-Honza-scrrec.mkv	P01-Honza	267.4	717.9	-	-	-	-	-	-
1084247.0	08:38:45:317	P01-Honza-scrrec.mkv	P01-Honza	268.6	721.1	-	-	-	-	-	-
1084250.8	08:38:45:321	P01-Honza-scrrec.mkv	P01-Honza	268.8	722.7	-	-	-	-	-	-
1084254.7	08:38:45:325	P01-Honza-scrrec.mkv	P01-Honza	269.3	722.9	-	-	-	-	-	-
1084260.4	08:38:45:330	P01-Honza-scrrec.mkv	P01-Honza	268.5	723.5	-	-	-	-	-	-
1084264.6	08:38:45:334	P01-Honza-scrrec.mkv	P01-Honza	265.9	720.4	-	-	-	-	-	-
1084268.4	08:38:45:338	P01-Honza-scrrec.mkv	P01-Honza	248.9	712.7	-	-	-	-	-	-
1084272.4	08:38:45:342	P01-Honza-scrrec.mkv	P01-Honza	230.8	707.3	-	-	-	-	-	-
1084278.1	08:38:45:348	P01-Honza-scrrec.mkv	P01-Honza	214.3	687.7	-	-	-	-	-	-
1084283.7	08:38:45:354	P01-Honza-scrrec.mkv	P01-Honza	225.7	698.0	-	-	-	-	-	-
1084287.5	08:38:45:357	P01-Honza-scrrec.mkv	P01-Honza	217.0	699.9	-	-	-	-	-	-
1084291.5	08:38:45:361	P01-Honza-scrrec.mkv	P01-Honza	214.0	693.1	-	-	-	-	-	-
1084297.4	08:38:45:367	P01-Honza-scrrec.mkv	P01-Honza	223.8	690.4	-	-	-	-	-	-
1084301.2	08:38:45:371	P01-Honza-scrrec.mkv	P01-Honza	211.0	684.3	-	-	-	-	-	-
1084304.9	08:38:45:375	P01-Honza-scrrec.mkv	P01-Honza	202.1	679.7	-	-	-	-	-	-
1084309.0	08:38:45:379	P01-Honza-scrrec.mkv	P01-Honza	211.1	677.1	-	-	-	-	-	-
1084314.8	08:38:45:385	P01-Honza-scrrec.mkv	P01-Honza	214.7	679.2	-	-	-	-	-	-
1084318.6	08:38:45:388	P01-Honza-scrrec.mkv	P01-Honza	214.5	679.5	-	-	-	-	-	-
1084322.5	08:38:45:392	P01-Honza-scrrec.mkv	P01-Honza	210.0	678.0	-	-	-	-	-	-
1084326.5	08:38:45:396	P01-Honza-scrrec.mkv	P01-Honza	208.8	685.2	-	-	-	-	-	-
1084332.3	08:38:45:402	P01-Honza-scrrec.mkv	P01-Honza	214.1	682.6	-	-	-	-	-	-
1084337.8	08:38:45:408	P01-Honza-scrrec.mkv	P01-Honza	215.1	688.0	-	-	-	-	-	-
1084341.7	08:38:45:411	P01-Honza-scrrec.mkv	P01-Honza	214.1	683.0	-	-	-	-	-	-
1084345.6	08:38:45:415	P01-Honza-scrrec.mkv	P01-Honza	215.8	688.9	-	-	-	-	-	-
1084351.5	08:38:45:421	P01-Honza-scrrec.mkv	P01-Honza	213.2	691.2	-	-	-	-	-	-
1084357.4	08:38:45:427	P01-Honza-scrrec.mkv	P01-Honza	215.3	690.8	-	-	-	-	-	-
1084361.3	08:38:45:431	P01-Honza-scrrec.mkv	P01-Honza	212.6	692.2	-	-	-	-	-	-
1084365.7	08:38:45:436	P01-Honza-scrrec.mkv	P01-Honza	212.2	697.3	-	-	-	-	-	-
1084370.6	08:38:45:440	P01-Honza-scrrec.mkv	P01-Honza	212.2	699.1	-	-	-	-	-	-
1084374.4	08:38:45:444	P01-Honza-scrrec.mkv	P01-Honza	211.9	699.8	-	-	-	-	-	-
1084378.3	08:38:45:448	P01-Honza-scrrec.mkv	P01-Honza	210.5	695.9	-	-	-	-	-	-
1084384.5	08:38:45:454	P01-Honza-scrrec.mkv	P01-Honza	212.2	699.3	-	-	-	-	-	-
1084390.1	08:38:45:460	P01-Honza-scrrec.mkv	P01-Honza	210.3	699.3	-	-	-	-	-	-
1084393.9	08:38:45:464	P01-Honza-scrrec.mkv	P01-Honza	210.0	699.8	-	-	-	-	-	-
1084397.7	08:38:45:468	P01-Honza-scrrec.mkv	P01-Honza	209.1	701.0	-	-	-	-	-	-
1084403.7	08:38:45:474	P01-Honza-scrrec.mkv	P01-Honza	210.6	700.6	-	-	-	-	-	-
1084410.8	08:38:45:481	P01-Honza-scrrec.mkv	P01-Honza	213.6	702.0	-	-	-	-	-	-
1084415.5	08:38:45:485	P01-Honza-scrrec.mkv	P01-Honza	214.3	702.2	-	-	-	-	-	-
1084421.2	08:38:45:491	P01-Honza-scrrec.mkv	P01-Honza	213.2	696.6	-	-	-	-	-	-
1084425.2	08:38:45:495	P01-Honza-scrrec.mkv	P01-Honza	216.6	695.7	-	-	-	-	-	-
1084429.2	08:38:45:499	P01-Honza-scrrec.mkv	P01-Honza	218.0	698.3	-	-	-	-	-	-
1084432.9	08:38:45:503	P01-Honza-scrrec.mkv	P01-Honza	221.4	699.1	-	-	-	-	-	-
1084438.7	08:38:45:509	P01-Honza-scrrec.mkv	P01-Honza	222.1	698.2	-	-	-	-	-	-
1084442.6	08:38:45:512	P01-Honza-scrrec.mkv	P01-Honza	223.3	697.1	-	-	-	-	-	-
1084447.1	08:38:45:517	P01-Honza-scrrec.mkv	P01-Honza	224.9	696.7	-	-	-	-	-	-
1084450.9	08:38:45:521	P01-Honza-scrrec.mkv	P01-Honza	224.4	694.0	-	-	-	-	-	-
1084456.5	08:38:45:526	P01-Honza-scrrec.mkv	P01-Honza	223.2	696.6	-	-	-	-	-	-
1084462.1	08:38:45:532	P01-Honza-scrrec.mkv	P01-Honza	221.6	695.6	-	-	-	-	-	-
1084466.0	08:38:45:536	P01-Honza-scrrec.mkv	P01-Honza	221.8	695.5	-	-	-	-	-	-
1084471.9	08:38:45:542	P01-Honza-scrrec.mkv	P01-Honza	220.4	700.4	-	-	-	-	-	-
1084478.0	08:38:45:548	P01-Honza-scrrec.mkv	P01-Honza	215.7	700.9	-	-	-	-	-	-
1084482.0	08:38:45:552	P01-Honza-scrrec.mkv	P01-Honza	217.0	699.3	-	-	-	-	-	-
1084488.1	08:38:45:558	P01-Honza-scrrec.mkv	P01-Honza	218.6	702.4	-	-	-	-	-	-
1084491.9	08:38:45:562	P01-Honza-scrrec.mkv	P01-Honza	215.1	702.6	-	-	-	-	-	-
1084495.7	08:38:45:566	P01-Honza-scrrec.mkv	P01-Honza	215.3	699.1	-	-	-	-	-	-
1084499.8	08:38:45:570	P01-Honza-scrrec.mkv	P01-Honza	215.7	698.9	-	-	-	-	-	-
1084505.6	08:38:45:575	P01-Honza-scrrec.mkv	P01-Honza	212.7	701.3	-	-	-	-	-	-
1084509.4	08:38:45:579	P01-Honza-scrrec.mkv	P01-Honza	214.4	700.8	-	-	-	-	-	-
1084513.3	08:38:45:583	P01-Honza-scrrec.mkv	P01-Honza	214.1	694.6	-	-	-	-	-	-
