RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
2408851.8	09:00:49:935	P05-Olda-scrrec1.mkv	P05-Olda	1576.9	781.8	-	-	-	-	-	-
2408855.5	09:00:49:939	P05-Olda-scrrec1.mkv	P05-Olda	1577.2	782.5	-	-	-	-	-	-
2408860.1	09:00:49:944	P05-Olda-scrrec1.mkv	P05-Olda	1576.2	784.5	-	-	-	-	-	-
2408865.8	09:00:49:949	P05-Olda-scrrec1.mkv	P05-Olda	1575.9	787.2	-	-	-	-	-	-
2408871.1	09:00:49:955	P05-Olda-scrrec1.mkv	P05-Olda	1577.5	792.8	-	-	-	-	-	-
2408874.8	09:00:49:958	P05-Olda-scrrec1.mkv	P05-Olda	1579.7	790.8	-	-	-	-	-	-
2408878.6	09:00:49:962	P05-Olda-scrrec1.mkv	P05-Olda	1580.9	789.7	-	-	-	-	-	-
2408882.6	09:00:49:966	P05-Olda-scrrec1.mkv	P05-Olda	1578.4	790.7	-	-	-	-	-	-
2408886.4	09:00:49:970	P05-Olda-scrrec1.mkv	P05-Olda	1580.9	792.4	-	-	-	-	-	-
2408890.0	09:00:49:973	P05-Olda-scrrec1.mkv	P05-Olda	1581.3	792.0	-	-	-	-	-	-
2408893.8	09:00:49:977	P05-Olda-scrrec1.mkv	P05-Olda	1581.1	790.6	-	-	-	-	-	-
2408897.6	09:00:49:981	P05-Olda-scrrec1.mkv	P05-Olda	1582.4	785.6	-	-	-	-	-	-
2408903.0	09:00:49:986	P05-Olda-scrrec1.mkv	P05-Olda	1583.2	784.0	-	-	-	-	-	-
2408906.7	09:00:49:990	P05-Olda-scrrec1.mkv	P05-Olda	1586.0	785.9	-	-	-	-	-	-
2408910.5	09:00:49:994	P05-Olda-scrrec1.mkv	P05-Olda	1585.2	786.9	-	-	-	-	-	-
2408914.3	09:00:49:998	P05-Olda-scrrec1.mkv	P05-Olda	1586.4	784.4	-	-	-	-	-	-
2408919.7	09:00:50:003	P05-Olda-scrrec1.mkv	P05-Olda	1587.6	787.3	-	-	-	-	-	-
2408923.5	09:00:50:007	P05-Olda-scrrec1.mkv	P05-Olda	1590.2	784.8	-	-	-	-	-	-
2408927.2	09:00:50:011	P05-Olda-scrrec1.mkv	P05-Olda	1595.1	785.7	-	-	-	-	-	-
2408932.0	09:00:50:015	P05-Olda-scrrec1.mkv	P05-Olda	1600.9	782.1	-	-	-	-	-	-
2408937.4	09:00:50:021	P05-Olda-scrrec1.mkv	P05-Olda	1601.9	784.0	-	-	-	-	-	-
2408942.7	09:00:50:026	P05-Olda-scrrec1.mkv	P05-Olda	1610.2	785.0	-	-	-	-	-	-
2408946.8	09:00:50:030	P05-Olda-scrrec1.mkv	P05-Olda	1616.4	787.2	-	-	-	-	-	-
2408950.4	09:00:50:034	P05-Olda-scrrec1.mkv	P05-Olda	1618.6	788.2	-	-	-	-	-	-
2408955.7	09:00:50:039	P05-Olda-scrrec1.mkv	P05-Olda	1618.9	789.3	-	-	-	-	-	-
2408959.5	09:00:50:043	P05-Olda-scrrec1.mkv	P05-Olda	1612.4	789.8	-	-	-	-	-	-
2408963.4	09:00:50:047	P05-Olda-scrrec1.mkv	P05-Olda	1616.6	789.8	-	-	-	-	-	-
2408967.3	09:00:50:051	P05-Olda-scrrec1.mkv	P05-Olda	1615.8	789.8	-	-	-	-	-	-
2408972.7	09:00:50:056	P05-Olda-scrrec1.mkv	P05-Olda	1614.0	791.9	-	-	-	-	-	-
2408976.3	09:00:50:060	P05-Olda-scrrec1.mkv	P05-Olda	1611.4	795.7	-	-	-	-	-	-
2408980.2	09:00:50:064	P05-Olda-scrrec1.mkv	P05-Olda	1607.9	795.2	-	-	-	-	-	-
2408984.0	09:00:50:067	P05-Olda-scrrec1.mkv	P05-Olda	1604.5	795.9	-	-	-	-	-	-
2408989.2	09:00:50:073	P05-Olda-scrrec1.mkv	P05-Olda	1597.9	795.6	-	-	-	-	-	-
2408992.9	09:00:50:076	P05-Olda-scrrec1.mkv	P05-Olda	1597.1	795.8	-	-	-	-	-	-
2408998.6	09:00:50:082	P05-Olda-scrrec1.mkv	P05-Olda	1591.5	796.4	-	-	-	-	-	-
2409002.3	09:00:50:086	P05-Olda-scrrec1.mkv	P05-Olda	1585.9	797.3	-	-	-	-	-	-
2409007.5	09:00:50:091	P05-Olda-scrrec1.mkv	P05-Olda	1583.9	797.3	-	-	-	-	-	-
2409011.1	09:00:50:095	P05-Olda-scrrec1.mkv	P05-Olda	1579.6	798.5	-	-	-	-	-	-
2409014.9	09:00:50:098	P05-Olda-scrrec1.mkv	P05-Olda	1579.3	798.9	-	-	-	-	-	-
2409018.7	09:00:50:102	P05-Olda-scrrec1.mkv	P05-Olda	1577.1	798.4	-	-	-	-	-	-
2409024.0	09:00:50:107	P05-Olda-scrrec1.mkv	P05-Olda	1575.5	796.2	-	-	-	-	-	-
2409027.7	09:00:50:111	P05-Olda-scrrec1.mkv	P05-Olda	1576.9	796.6	-	-	-	-	-	-
2409031.6	09:00:50:115	P05-Olda-scrrec1.mkv	P05-Olda	1576.7	796.1	-	-	-	-	-	-
2409035.3	09:00:50:119	P05-Olda-scrrec1.mkv	P05-Olda	1577.7	797.0	-	-	-	-	-	-
2409040.7	09:00:50:124	P05-Olda-scrrec1.mkv	P05-Olda	1578.3	797.3	-	-	-	-	-	-
2409044.3	09:00:50:128	P05-Olda-scrrec1.mkv	P05-Olda	1581.1	797.7	-	-	-	-	-	-
2409048.2	09:00:50:132	P05-Olda-scrrec1.mkv	P05-Olda	1583.3	797.6	-	-	-	-	-	-
2409052.0	09:00:50:135	P05-Olda-scrrec1.mkv	P05-Olda	1588.2	799.9	-	-	-	-	-	-
2409057.4	09:00:50:141	P05-Olda-scrrec1.mkv	P05-Olda	1590.4	799.8	-	-	-	-	-	-
2409062.8	09:00:50:146	P05-Olda-scrrec1.mkv	P05-Olda	1593.3	800.7	-	-	-	-	-	-
2409066.7	09:00:50:150	P05-Olda-scrrec1.mkv	P05-Olda	1596.6	801.6	-	-	-	-	-	-
2409070.4	09:00:50:154	P05-Olda-scrrec1.mkv	P05-Olda	1598.1	803.8	-	-	-	-	-	-
2409075.6	09:00:50:159	P05-Olda-scrrec1.mkv	P05-Olda	1598.9	809.2	-	-	-	-	-	-
2409081.0	09:00:50:164	P05-Olda-scrrec1.mkv	P05-Olda	1600.7	810.8	-	-	-	-	-	-
2409084.9	09:00:50:168	P05-Olda-scrrec1.mkv	P05-Olda	1603.5	814.2	-	-	-	-	-	-
2409088.6	09:00:50:172	P05-Olda-scrrec1.mkv	P05-Olda	1604.3	816.0	-	-	-	-	-	-
2409092.2	09:00:50:176	P05-Olda-scrrec1.mkv	P05-Olda	1605.8	819.2	-	-	-	-	-	-
2409095.9	09:00:50:179	P05-Olda-scrrec1.mkv	P05-Olda	1604.9	820.8	-	-	-	-	-	-
2409099.7	09:00:50:183	P05-Olda-scrrec1.mkv	P05-Olda	1604.8	821.4	-	-	-	-	-	-
2409104.3	09:00:50:188	P05-Olda-scrrec1.mkv	P05-Olda	1605.8	823.4	-	-	-	-	-	-
2409107.9	09:00:50:191	P05-Olda-scrrec1.mkv	P05-Olda	1605.6	825.9	-	-	-	-	-	-
2409111.7	09:00:50:195	P05-Olda-scrrec1.mkv	P05-Olda	1606.1	827.5	-	-	-	-	-	-
2409117.5	09:00:50:201	P05-Olda-scrrec1.mkv	P05-Olda	1604.3	829.1	-	-	-	-	-	-
2409122.9	09:00:50:206	P05-Olda-scrrec1.mkv	P05-Olda	1602.9	828.2	-	-	-	-	-	-
2409126.6	09:00:50:210	P05-Olda-scrrec1.mkv	P05-Olda	1603.3	830.6	-	-	-	-	-	-
2409130.2	09:00:50:214	P05-Olda-scrrec1.mkv	P05-Olda	1589.1	834.4	-	-	-	-	-	-
2409135.7	09:00:50:219	P05-Olda-scrrec1.mkv	P05-Olda	1579.8	834.3	-	-	-	-	-	-
2409141.2	09:00:50:225	P05-Olda-scrrec1.mkv	P05-Olda	1560.1	836.4	-	-	-	-	-	-
2409145.1	09:00:50:229	P05-Olda-scrrec1.mkv	P05-Olda	1560.1	840.1	-	-	-	-	-	-
2409148.8	09:00:50:232	P05-Olda-scrrec1.mkv	P05-Olda	1560.9	844.3	-	-	-	-	-	-
2409154.3	09:00:50:238	P05-Olda-scrrec1.mkv	P05-Olda	1582.7	845.2	-	-	-	-	-	-
2409158.5	09:00:50:242	P05-Olda-scrrec1.mkv	P05-Olda	1575.1	846.6	-	-	-	-	-	-
2409162.0	09:00:50:245	P05-Olda-scrrec1.mkv	P05-Olda	1576.8	848.6	-	-	-	-	-	-
2409165.6	09:00:50:249	P05-Olda-scrrec1.mkv	P05-Olda	1567.6	849.1	-	-	-	-	-	-
2409171.2	09:00:50:255	P05-Olda-scrrec1.mkv	P05-Olda	1570.6	851.3	-	-	-	-	-	-
2409175.0	09:00:50:258	P05-Olda-scrrec1.mkv	P05-Olda	1571.4	849.7	-	-	-	-	-	-
2409178.6	09:00:50:262	P05-Olda-scrrec1.mkv	P05-Olda	1580.4	850.1	-	-	-	-	-	-
2409182.3	09:00:50:266	P05-Olda-scrrec1.mkv	P05-Olda	1582.6	849.9	-	-	-	-	-	-
2409186.0	09:00:50:269	P05-Olda-scrrec1.mkv	P05-Olda	1582.7	842.9	-	-	-	-	-	-
2409189.7	09:00:50:273	P05-Olda-scrrec1.mkv	P05-Olda	1584.2	801.2	-	-	-	-	-	-
2409193.4	09:00:50:277	P05-Olda-scrrec1.mkv	P05-Olda	1585.3	757.0	-	-	-	-	-	-
2409197.5	09:00:50:281	P05-Olda-scrrec1.mkv	P05-Olda	1583.6	772.5	-	-	-	-	-	-
2409201.4	09:00:50:285	P05-Olda-scrrec1.mkv	P05-Olda	1584.9	759.7	-	-	-	-	-	-
2409206.9	09:00:50:290	P05-Olda-scrrec1.mkv	P05-Olda	1582.6	768.4	-	-	-	-	-	-
2409212.4	09:00:50:296	P05-Olda-scrrec1.mkv	P05-Olda	1582.0	764.6	-	-	-	-	-	-
2409216.0	09:00:50:299	P05-Olda-scrrec1.mkv	P05-Olda	1583.2	764.9	-	-	-	-	-	-
2409219.8	09:00:50:303	P05-Olda-scrrec1.mkv	P05-Olda	1583.4	762.0	-	-	-	-	-	-
2409225.2	09:00:50:309	P05-Olda-scrrec1.mkv	P05-Olda	1583.5	764.4	-	-	-	-	-	-
2409228.9	09:00:50:312	P05-Olda-scrrec1.mkv	P05-Olda	1582.2	762.2	-	-	-	-	-	-
2409232.6	09:00:50:316	P05-Olda-scrrec1.mkv	P05-Olda	1582.4	761.1	-	-	-	-	-	-
2409236.3	09:00:50:320	P05-Olda-scrrec1.mkv	P05-Olda	1582.2	759.9	-	-	-	-	-	-
2409242.1	09:00:50:326	P05-Olda-scrrec1.mkv	P05-Olda	1581.9	763.0	-	-	-	-	-	-
2409247.5	09:00:50:331	P05-Olda-scrrec1.mkv	P05-Olda	1581.0	762.3	-	-	-	-	-	-
2409251.1	09:00:50:335	P05-Olda-scrrec1.mkv	P05-Olda	1577.5	763.2	-	-	-	-	-	-
2409255.0	09:00:50:338	P05-Olda-scrrec1.mkv	P05-Olda	1575.6	763.8	-	-	-	-	-	-
2409260.4	09:00:50:344	P05-Olda-scrrec1.mkv	P05-Olda	1575.0	763.5	-	-	-	-	-	-
2409265.7	09:00:50:349	P05-Olda-scrrec1.mkv	P05-Olda	1568.7	765.0	-	-	-	-	-	-
2409269.3	09:00:50:353	P05-Olda-scrrec1.mkv	P05-Olda	1566.5	767.9	-	-	-	-	-	-
2409273.3	09:00:50:357	P05-Olda-scrrec1.mkv	P05-Olda	1560.9	769.4	-	-	-	-	-	-
2409278.7	09:00:50:362	P05-Olda-scrrec1.mkv	P05-Olda	1554.2	770.7	-	-	-	-	-	-
2409282.4	09:00:50:366	P05-Olda-scrrec1.mkv	P05-Olda	1550.2	771.8	-	-	-	-	-	-
2409286.0	09:00:50:369	P05-Olda-scrrec1.mkv	P05-Olda	1542.7	773.3	-	-	-	-	-	-
2409289.8	09:00:50:373	P05-Olda-scrrec1.mkv	P05-Olda	1536.2	774.7	-	-	-	-	-	-
2409295.4	09:00:50:379	P05-Olda-scrrec1.mkv	P05-Olda	1529.7	776.2	-	-	-	-	-	-
2409299.2	09:00:50:383	P05-Olda-scrrec1.mkv	P05-Olda	1528.1	778.2	-	-	-	-	-	-
2409303.0	09:00:50:386	P05-Olda-scrrec1.mkv	P05-Olda	1513.9	778.8	-	-	-	-	-	-
2409307.7	09:00:50:391	P05-Olda-scrrec1.mkv	P05-Olda	1511.0	780.5	-	-	-	-	-	-
2409313.3	09:00:50:397	P05-Olda-scrrec1.mkv	P05-Olda	1517.0	780.7	-	-	-	-	-	-
2409318.8	09:00:50:402	P05-Olda-scrrec1.mkv	P05-Olda	1526.1	779.6	-	-	-	-	-	-
2409322.6	09:00:50:406	P05-Olda-scrrec1.mkv	P05-Olda	1534.3	778.2	-	-	-	-	-	-
2409326.5	09:00:50:410	P05-Olda-scrrec1.mkv	P05-Olda	1542.9	777.9	-	-	-	-	-	-
2409332.0	09:00:50:415	P05-Olda-scrrec1.mkv	P05-Olda	1549.0	776.2	-	-	-	-	-	-
2409335.7	09:00:50:419	P05-Olda-scrrec1.mkv	P05-Olda	1551.3	774.1	-	-	-	-	-	-
2409339.2	09:00:50:423	P05-Olda-scrrec1.mkv	P05-Olda	1549.6	773.4	-	-	-	-	-	-
2409343.1	09:00:50:427	P05-Olda-scrrec1.mkv	P05-Olda	1562.1	771.8	-	-	-	-	-	-
2409348.7	09:00:50:432	P05-Olda-scrrec1.mkv	P05-Olda	1564.2	767.5	-	-	-	-	-	-
2409352.4	09:00:50:436	P05-Olda-scrrec1.mkv	P05-Olda	1559.9	765.5	-	-	-	-	-	-
2409356.3	09:00:50:440	P05-Olda-scrrec1.mkv	P05-Olda	1564.0	763.7	-	-	-	-	-	-
2409360.0	09:00:50:443	P05-Olda-scrrec1.mkv	P05-Olda	1563.9	761.5	-	-	-	-	-	-
2409363.9	09:00:50:447	P05-Olda-scrrec1.mkv	P05-Olda	1565.7	760.2	-	-	-	-	-	-
2409367.7	09:00:50:451	P05-Olda-scrrec1.mkv	P05-Olda	1564.1	757.7	-	-	-	-	-	-
2409371.3	09:00:50:455	P05-Olda-scrrec1.mkv	P05-Olda	1563.9	754.2	-	-	-	-	-	-
2409375.1	09:00:50:458	P05-Olda-scrrec1.mkv	P05-Olda	1558.9	753.7	-	-	-	-	-	-
2409378.8	09:00:50:462	P05-Olda-scrrec1.mkv	P05-Olda	1558.9	750.9	-	-	-	-	-	-
2409382.5	09:00:50:466	P05-Olda-scrrec1.mkv	P05-Olda	1559.2	748.6	-	-	-	-	-	-
2409386.2	09:00:50:470	P05-Olda-scrrec1.mkv	P05-Olda	1554.9	745.4	-	-	-	-	-	-
2409389.9	09:00:50:473	P05-Olda-scrrec1.mkv	P05-Olda	1553.1	745.8	-	-	-	-	-	-
2409393.9	09:00:50:477	P05-Olda-scrrec1.mkv	P05-Olda	1556.1	742.2	-	-	-	-	-	-
2409397.8	09:00:50:481	P05-Olda-scrrec1.mkv	P05-Olda	1552.5	740.4	-	-	-	-	-	-
2409403.1	09:00:50:487	P05-Olda-scrrec1.mkv	P05-Olda	1550.1	734.0	-	-	-	-	-	-
2409407.1	09:00:50:491	P05-Olda-scrrec1.mkv	P05-Olda	1551.6	733.2	-	-	-	-	-	-
2409410.8	09:00:50:494	P05-Olda-scrrec1.mkv	P05-Olda	1555.3	730.7	-	-	-	-	-	-
2409414.4	09:00:50:498	P05-Olda-scrrec1.mkv	P05-Olda	1553.0	726.3	-	-	-	-	-	-
2409419.7	09:00:50:503	P05-Olda-scrrec1.mkv	P05-Olda	1554.7	725.9	-	-	-	-	-	-
2409423.6	09:00:50:507	P05-Olda-scrrec1.mkv	P05-Olda	1556.8	724.7	-	-	-	-	-	-
2409427.3	09:00:50:511	P05-Olda-scrrec1.mkv	P05-Olda	1560.7	723.6	-	-	-	-	-	-
2409430.9	09:00:50:514	P05-Olda-scrrec1.mkv	P05-Olda	1559.0	721.7	-	-	-	-	-	-
2409434.6	09:00:50:518	P05-Olda-scrrec1.mkv	P05-Olda	1560.4	720.8	-	-	-	-	-	-
2409438.4	09:00:50:522	P05-Olda-scrrec1.mkv	P05-Olda	1558.1	718.4	-	-	-	-	-	-
2409442.2	09:00:50:526	P05-Olda-scrrec1.mkv	P05-Olda	1557.9	719.5	-	-	-	-	-	-
2409445.9	09:00:50:529	P05-Olda-scrrec1.mkv	P05-Olda	1559.6	720.0	-	-	-	-	-	-
2409449.5	09:00:50:533	P05-Olda-scrrec1.mkv	P05-Olda	1558.7	721.0	-	-	-	-	-	-
2409454.8	09:00:50:538	P05-Olda-scrrec1.mkv	P05-Olda	1555.1	721.2	-	-	-	-	-	-
2409460.4	09:00:50:544	P05-Olda-scrrec1.mkv	P05-Olda	1553.9	722.8	-	-	-	-	-	-
2409464.1	09:00:50:548	P05-Olda-scrrec1.mkv	P05-Olda	1548.5	724.0	-	-	-	-	-	-
2409467.8	09:00:50:551	P05-Olda-scrrec1.mkv	P05-Olda	1547.0	725.9	-	-	-	-	-	-
2409471.7	09:00:50:555	P05-Olda-scrrec1.mkv	P05-Olda	1544.4	725.8	-	-	-	-	-	-
2409476.2	09:00:50:560	P05-Olda-scrrec1.mkv	P05-Olda	1545.2	723.9	-	-	-	-	-	-
2409479.9	09:00:50:563	P05-Olda-scrrec1.mkv	P05-Olda	1540.3	727.3	-	-	-	-	-	-
2409483.4	09:00:50:567	P05-Olda-scrrec1.mkv	P05-Olda	1539.3	723.8	-	-	-	-	-	-
2409488.9	09:00:50:572	P05-Olda-scrrec1.mkv	P05-Olda	1539.7	725.8	-	-	-	-	-	-
2409492.7	09:00:50:576	P05-Olda-scrrec1.mkv	P05-Olda	1537.5	726.0	-	-	-	-	-	-
2409496.4	09:00:50:580	P05-Olda-scrrec1.mkv	P05-Olda	1536.1	727.7	-	-	-	-	-	-
2409501.7	09:00:50:585	P05-Olda-scrrec1.mkv	P05-Olda	1536.5	728.4	-	-	-	-	-	-
2409507.3	09:00:50:591	P05-Olda-scrrec1.mkv	P05-Olda	1536.7	730.7	-	-	-	-	-	-
2409511.5	09:00:50:595	P05-Olda-scrrec1.mkv	P05-Olda	1537.3	730.0	-	-	-	-	-	-
2409515.5	09:00:50:599	P05-Olda-scrrec1.mkv	P05-Olda	1535.7	729.4	-	-	-	-	-	-
2409519.1	09:00:50:603	P05-Olda-scrrec1.mkv	P05-Olda	1522.3	727.2	-	-	-	-	-	-
2409524.8	09:00:50:608	P05-Olda-scrrec1.mkv	P05-Olda	1519.8	732.5	-	-	-	-	-	-
2409528.6	09:00:50:612	P05-Olda-scrrec1.mkv	P05-Olda	1523.1	731.3	-	-	-	-	-	-
2409532.2	09:00:50:616	P05-Olda-scrrec1.mkv	P05-Olda	1515.3	732.8	-	-	-	-	-	-
2409535.9	09:00:50:619	P05-Olda-scrrec1.mkv	P05-Olda	1517.7	732.2	-	-	-	-	-	-
2409541.3	09:00:50:625	P05-Olda-scrrec1.mkv	P05-Olda	1511.1	732.9	-	-	-	-	-	-
2409545.3	09:00:50:629	P05-Olda-scrrec1.mkv	P05-Olda	1511.6	730.3	-	-	-	-	-	-
2409549.3	09:00:50:633	P05-Olda-scrrec1.mkv	P05-Olda	1510.9	727.0	-	-	-	-	-	-
2409553.3	09:00:50:637	P05-Olda-scrrec1.mkv	P05-Olda	1515.8	728.7	-	-	-	-	-	-
2409557.3	09:00:50:641	P05-Olda-scrrec1.mkv	P05-Olda	1513.9	728.0	-	-	-	-	-	-
2409561.3	09:00:50:645	P05-Olda-scrrec1.mkv	P05-Olda	1514.9	727.1	-	-	-	-	-	-
2409565.3	09:00:50:649	P05-Olda-scrrec1.mkv	P05-Olda	1518.8	729.6	-	-	-	-	-	-
2409569.4	09:00:50:653	P05-Olda-scrrec1.mkv	P05-Olda	1520.4	729.3	-	-	-	-	-	-
2409575.0	09:00:50:658	P05-Olda-scrrec1.mkv	P05-Olda	1524.0	728.8	-	-	-	-	-	-
2409578.8	09:00:50:662	P05-Olda-scrrec1.mkv	P05-Olda	1529.9	731.3	-	-	-	-	-	-
2409582.7	09:00:50:666	P05-Olda-scrrec1.mkv	P05-Olda	1529.2	730.5	-	-	-	-	-	-
2409586.3	09:00:50:670	P05-Olda-scrrec1.mkv	P05-Olda	1531.6	731.1	-	-	-	-	-	-
2409592.1	09:00:50:676	P05-Olda-scrrec1.mkv	P05-Olda	1535.3	731.5	-	-	-	-	-	-
2409595.9	09:00:50:679	P05-Olda-scrrec1.mkv	P05-Olda	1538.4	733.8	-	-	-	-	-	-
2409599.3	09:00:50:683	P05-Olda-scrrec1.mkv	P05-Olda	1536.1	732.8	-	-	-	-	-	-
2409603.7	09:00:50:687	P05-Olda-scrrec1.mkv	P05-Olda	1538.1	733.7	-	-	-	-	-	-
2409609.7	09:00:50:693	P05-Olda-scrrec1.mkv	P05-Olda	1538.5	733.7	-	-	-	-	-	-
2409613.4	09:00:50:697	P05-Olda-scrrec1.mkv	P05-Olda	1539.7	735.1	-	-	-	-	-	-
2409617.3	09:00:50:701	P05-Olda-scrrec1.mkv	P05-Olda	1541.8	733.9	-	-	-	-	-	-
2409622.2	09:00:50:706	P05-Olda-scrrec1.mkv	P05-Olda	1542.0	736.3	-	-	-	-	-	-
2409627.6	09:00:50:711	P05-Olda-scrrec1.mkv	P05-Olda	1541.6	735.7	-	-	-	-	-	-
2409633.2	09:00:50:717	P05-Olda-scrrec1.mkv	P05-Olda	1542.2	741.3	-	-	-	-	-	-
2409636.8	09:00:50:720	P05-Olda-scrrec1.mkv	P05-Olda	1542.5	742.5	-	-	-	-	-	-
2409640.3	09:00:50:724	P05-Olda-scrrec1.mkv	P05-Olda	1540.5	743.2	-	-	-	-	-	-
2409645.8	09:00:50:729	P05-Olda-scrrec1.mkv	P05-Olda	1540.8	745.3	-	-	-	-	-	-
2409649.6	09:00:50:733	P05-Olda-scrrec1.mkv	P05-Olda	1541.0	751.0	-	-	-	-	-	-
2409653.3	09:00:50:737	P05-Olda-scrrec1.mkv	P05-Olda	1540.4	748.1	-	-	-	-	-	-
2409657.3	09:00:50:741	P05-Olda-scrrec1.mkv	P05-Olda	1540.6	752.9	-	-	-	-	-	-
2409662.8	09:00:50:746	P05-Olda-scrrec1.mkv	P05-Olda	1539.8	753.4	-	-	-	-	-	-
2409666.5	09:00:50:750	P05-Olda-scrrec1.mkv	P05-Olda	1538.4	754.0	-	-	-	-	-	-
2409670.2	09:00:50:754	P05-Olda-scrrec1.mkv	P05-Olda	1535.8	757.5	-	-	-	-	-	-
2409673.8	09:00:50:757	P05-Olda-scrrec1.mkv	P05-Olda	1535.0	757.2	-	-	-	-	-	-
2409679.1	09:00:50:762	P05-Olda-scrrec1.mkv	P05-Olda	1534.5	758.3	-	-	-	-	-	-
2409684.6	09:00:50:768	P05-Olda-scrrec1.mkv	P05-Olda	1533.2	760.2	-	-	-	-	-	-
2409688.2	09:00:50:772	P05-Olda-scrrec1.mkv	P05-Olda	1531.0	760.8	-	-	-	-	-	-
2409691.7	09:00:50:775	P05-Olda-scrrec1.mkv	P05-Olda	1530.9	760.6	-	-	-	-	-	-
2409697.0	09:00:50:780	P05-Olda-scrrec1.mkv	P05-Olda	1530.8	760.1	-	-	-	-	-	-
2409702.6	09:00:50:786	P05-Olda-scrrec1.mkv	P05-Olda	1530.5	762.8	-	-	-	-	-	-
2409706.1	09:00:50:790	P05-Olda-scrrec1.mkv	P05-Olda	1530.2	762.3	-	-	-	-	-	-
2409709.7	09:00:50:793	P05-Olda-scrrec1.mkv	P05-Olda	1530.3	763.7	-	-	-	-	-	-
2409713.5	09:00:50:797	P05-Olda-scrrec1.mkv	P05-Olda	1530.0	766.3	-	-	-	-	-	-
2409717.3	09:00:50:801	P05-Olda-scrrec1.mkv	P05-Olda	1530.4	766.0	-	-	-	-	-	-
2409721.3	09:00:50:805	P05-Olda-scrrec1.mkv	P05-Olda	1531.0	769.4	-	-	-	-	-	-
2409725.3	09:00:50:809	P05-Olda-scrrec1.mkv	P05-Olda	1530.8	769.3	-	-	-	-	-	-
2409729.3	09:00:50:813	P05-Olda-scrrec1.mkv	P05-Olda	1531.7	769.1	-	-	-	-	-	-
2409734.4	09:00:50:818	P05-Olda-scrrec1.mkv	P05-Olda	1533.4	772.6	-	-	-	-	-	-
2409738.0	09:00:50:821	P05-Olda-scrrec1.mkv	P05-Olda	1534.8	775.7	-	-	-	-	-	-
2409741.5	09:00:50:825	P05-Olda-scrrec1.mkv	P05-Olda	1537.8	777.6	-	-	-	-	-	-
2409746.7	09:00:50:830	P05-Olda-scrrec1.mkv	P05-Olda	1538.9	777.4	-	-	-	-	-	-
2409752.1	09:00:50:836	P05-Olda-scrrec1.mkv	P05-Olda	1540.8	780.2	-	-	-	-	-	-
2409757.7	09:00:50:841	P05-Olda-scrrec1.mkv	P05-Olda	1538.6	780.0	-	-	-	-	-	-
2409761.8	09:00:50:845	P05-Olda-scrrec1.mkv	P05-Olda	1541.7	781.8	-	-	-	-	-	-
2409765.5	09:00:50:849	P05-Olda-scrrec1.mkv	P05-Olda	1542.9	782.3	-	-	-	-	-	-
2409771.1	09:00:50:854	P05-Olda-scrrec1.mkv	P05-Olda	1545.6	781.8	-	-	-	-	-	-
2409774.7	09:00:50:858	P05-Olda-scrrec1.mkv	P05-Olda	1546.5	783.5	-	-	-	-	-	-
2409778.3	09:00:50:862	P05-Olda-scrrec1.mkv	P05-Olda	1547.2	785.5	-	-	-	-	-	-
2409782.3	09:00:50:866	P05-Olda-scrrec1.mkv	P05-Olda	1548.6	785.3	-	-	-	-	-	-
2409787.6	09:00:50:871	P05-Olda-scrrec1.mkv	P05-Olda	1547.9	786.5	-	-	-	-	-	-
2409791.3	09:00:50:875	P05-Olda-scrrec1.mkv	P05-Olda	1547.3	786.3	-	-	-	-	-	-
2409794.8	09:00:50:878	P05-Olda-scrrec1.mkv	P05-Olda	1546.0	787.3	-	-	-	-	-	-
2409798.7	09:00:50:882	P05-Olda-scrrec1.mkv	P05-Olda	1543.9	787.3	-	-	-	-	-	-
2409804.1	09:00:50:887	P05-Olda-scrrec1.mkv	P05-Olda	1543.7	788.8	-	-	-	-	-	-
2409809.3	09:00:50:893	P05-Olda-scrrec1.mkv	P05-Olda	1541.9	788.3	-	-	-	-	-	-
2409813.3	09:00:50:897	P05-Olda-scrrec1.mkv	P05-Olda	1541.0	788.8	-	-	-	-	-	-
2409817.2	09:00:50:901	P05-Olda-scrrec1.mkv	P05-Olda	1540.0	789.1	-	-	-	-	-	-
2409822.3	09:00:50:906	P05-Olda-scrrec1.mkv	P05-Olda	1537.8	788.7	-	-	-	-	-	-
2409827.8	09:00:50:911	P05-Olda-scrrec1.mkv	P05-Olda	1537.8	788.8	-	-	-	-	-	-
2409831.5	09:00:50:915	P05-Olda-scrrec1.mkv	P05-Olda	1535.1	793.6	-	-	-	-	-	-
2409835.4	09:00:50:919	P05-Olda-scrrec1.mkv	P05-Olda	1520.6	796.7	-	-	-	-	-	-
2409839.2	09:00:50:923	P05-Olda-scrrec1.mkv	P05-Olda	1484.0	804.9	-	-	-	-	-	-
2409844.5	09:00:50:928	P05-Olda-scrrec1.mkv	P05-Olda	1457.7	808.7	-	-	-	-	-	-
2409848.1	09:00:50:932	P05-Olda-scrrec1.mkv	P05-Olda	1460.7	807.5	-	-	-	-	-	-
2409852.0	09:00:50:935	P05-Olda-scrrec1.mkv	P05-Olda	1465.8	812.1	-	-	-	-	-	-
